Time,other,x,y,z
23102,2886,-100,2585,1279
23122,2769,-108,2604,936
23142,2600,-180,2428,910
23162,2536,-344,2241,1137
23182,2532,-364,2282,1034
23203,2486,-209,2333,831
23223,2351,-165,2251,655
23243,2217,-277,2122,579
23263,2139,-351,1991,699
23283,2151,-251,2021,694
23303,2141,-254,2008,699
23323,2147,-230,2020,691
23344,2144,-171,2054,590
23364,2018,-138,1986,327
23384,2034,-149,2023,157
23404,2075,-206,2034,355
23424,2233,-210,2140,601
23444,2290,-85,2217,568
23464,2339,-25,2263,593
23485,2496,-126,2335,872
23505,2617,-150,2366,1109
23525,2664,-27,2434,1081
23545,2771,-47,2545,1095
23565,2763,-5,2491,1197
23585,2681,148,2369,1247
23605,2551,225,2292,1096
23626,2396,277,2258,750
23646,2022,231,1946,500
23666,1729,113,1662,464
23686,1839,85,1761,523
23706,1747,142,1638,592
23726,1471,136,1396,442
23746,1269,-497,976,641
23767,2546,-1753,1098,1484
23787,2803,-1471,1704,1670
23807,2637,-366,2141,1494
23827,2949,-109,2660,1269
23847,2699,-322,2328,1326
23867,2393,-79,1903,1449
23887,2100,764,1869,576
23908,2429,326,2037,1282
23928,2848,572,2086,1852
23948,2199,715,1718,1171
23968,2031,-172,2005,274
23988,1983,462,1375,1352
24008,2426,1284,1015,1790
24028,2485,1519,1211,1548
24049,2556,1311,1010,1947
24069,2185,971,959,1705
24089,2113,573,1183,1654
24109,2428,560,1255,2002
24129,2666,785,1146,2275
24149,2184,874,784,1841
24169,1898,724,806,1558
24190,2251,842,1191,1714
24210,2628,1042,1544,1854
24230,2342,1032,1389,1578
24250,2000,931,1131,1360
24270,2090,831,1289,1420
24290,2661,987,1857,1629
24310,2586,1009,1792,1568
24331,2085,1115,1240,1250
24351,1968,1206,1090,1109
24371,2423,1340,1597,1234
24391,2603,1222,1925,1256
24411,2325,1155,1736,1028
24431,2153,1094,1565,994
24451,2215,1088,1614,1057
24472,2441,1093,1833,1183
24492,2477,1184,1810,1205
24512,2152,1028,1627,961
24532,1939,779,1599,771
24552,1959,738,1702,628
24572,2173,896,1864,665
24592,2262,1101,1780,857
24613,2172,1226,1474,1019
24633,2265,1257,1452,1201
24653,2582,1324,1789,1308
24673,2582,1209,1953,1178
24693,2357,1075,1883,924
24713,2185,977,1828,690
24733,2193,968,1835,709
24754,2162,1012,1703,867
24774,2072,1011,1541,946
24794,2078,1165,1488,864
24814,2192,1270,1707,526
24834,2332,1144,1905,706
24854,2377,1228,1808,935
24874,2364,1421,1493,1155
24895,2501,1599,1287,1428
24915,2574,1699,1204,1512
24935,2470,1590,1140,1508
24955,2102,1086,1200,1340
24975,1953,668,1189,1398
24995,1989,638,972,1614
25015,2047,663,776,1774
25035,1948,634,702,1703
25056,1699,489,751,1443
25076,1660,326,965,1311
25096,1737,322,1040,1353
25116,1702,379,874,1409
25136,1545,327,547,1408
25156,1446,364,361,1352
25176,1514,378,310,1433
25197,1338,596,298,1160
25217,1659,763,303,1441
25237,1980,765,289,1803
25257,1857,835,374,1616
25277,1759,832,529,1456
25297,2002,766,843,1646
25317,2224,828,1244,1646
25338,2060,783,1129,1534
25358,2227,713,1087,1808
25378,2088,639,1027,1702
25398,1656,336,879,1363
25418,1419,77,813,1160
25438,1389,125,726,1178
25458,1504,191,887,1200
25479,1589,338,1076,1119
25499,1676,445,1153,1131
25519,1830,431,1414,1078
25539,1737,441,1267,1103
25559,1504,374,968,1088
25579,1459,450,928,1031
25599,1626,508,1037,1144
25620,1885,667,1048,1417
25640,1952,680,1001,1532
25660,1865,567,1071,1417
25680,1701,500,933,1331
25700,1720,455,950,1360
25720,1713,448,891,1392
25740,1642,384,795,1384
25761,1528,357,697,1312
25781,1470,524,790,1123
25801,1632,687,1002,1089
25821,1708,385,1227,1123
25841,1567,539,934,1137
25861,1253,536,695,894
25881,1450,717,867,915
25902,1836,812,1198,1129
25922,1646,845,827,1144
25942,1381,628,520,1114
25962,1224,400,467,1058
25982,1256,336,434,1130
26002,1305,349,452,1172
26022,1217,287,295,1145
26043,1295,338,193,1235
26063,1506,440,326,1403
26083,1427,350,346,1339
26103,1250,279,315,1177
26123,1151,227,261,1097
26143,1175,328,343,1075
26163,1259,399,409,1122
26184,1256,464,448,1078
26204,1169,464,404,993
26224,1007,490,436,763
26244,978,443,474,731
26264,1017,480,501,743
26284,1092,544,511,797
26304,1166,635,468,858
26325,1289,671,599,923
26345,1163,530,586,853
26365,901,416,485,634
26385,805,285,487,573
26405,820,280,486,597
26425,895,320,498,671
26445,963,390,558,680
26466,997,419,601,676
26486,815,320,560,498
26506,787,207,561,512
26526,873,248,537,642
26546,909,241,483,731
26566,848,195,494,660
26586,869,140,630,581
26607,901,112,699,557
26627,912,142,690,578
26647,944,165,687,626
26667,925,161,672,614
26687,900,91,734,512
26707,903,60,755,492
26727,873,102,666,554
26748,907,184,606,648
26768,815,98,595,547
26788,741,25,597,438
26808,754,72,596,455
26828,799,143,567,543
26848,833,142,580,580
26868,846,76,659,524
26889,745,38,642,375
26909,722,53,619,368
26929,716,98,592,391
26949,730,107,597,406
26969,764,84,664,368
26989,822,105,729,364
27009,830,140,689,441
27030,793,139,605,492
27050,766,115,569,500
27070,781,108,575,517
27090,759,83,583,478
27110,763,91,613,445
27130,780,88,613,475
27150,796,104,603,509
27171,781,94,636,444
27191,821,115,713,390
27211,829,131,690,441
27231,822,162,622,511
27251,809,146,605,515
27271,778,129,584,497
27291,760,139,551,505
27311,733,130,531,489
27332,711,129,513,475
27352,711,129,513,475
27372,714,92,531,468
27392,659,60,515,406
27412,630,48,516,358
27432,687,104,568,372
27452,768,123,617,440
27473,748,119,593,439
27493,726,120,586,412
27513,707,130,580,383
27533,732,173,586,402
27553,767,191,601,436
27573,791,205,601,471
27593,818,189,615,505
27614,775,161,593,473
27634,757,135,600,441
27654,758,157,593,445
27674,791,202,597,478
27694,793,237,558,510
27714,788,236,557,504
27734,732,197,557,432
27755,696,169,558,381
27775,667,154,543,355
27795,652,145,517,369
27815,667,147,521,389
27835,674,162,517,401
27855,630,132,504,353
27875,593,110,497,303
27896,600,119,494,318
27916,628,150,488,366
27936,684,203,488,433
27956,646,164,458,426
27976,594,110,488,320
27996,604,113,469,363
28016,610,112,431,416
28037,644,120,431,462
28057,655,111,457,456
28077,613,145,464,374
28097,635,208,434,413
28117,635,234,410,424
28137,604,211,440,356
28157,583,167,457,321
28178,577,167,480,274
28198,580,180,497,239
28218,592,230,473,272
28238,602,239,466,297
28258,561,195,466,242
28278,538,153,481,185
28298,578,166,512,208
28319,529,182,436,237
28339,458,148,353,250
28359,490,137,403,241
28379,511,149,415,257
28399,560,201,457,253
28419,597,265,461,269
28439,644,305,481,299
28460,633,303,452,322
28480,648,287,455,362
28500,741,309,509,441
28520,764,291,527,470
28540,699,230,481,451
28560,611,183,438,385
28580,557,100,449,314
28601,540,47,463,274
28621,597,74,489,333
28641,683,109,514,436
28661,700,152,461,504
28681,649,144,438,457
28701,633,91,482,401
28721,624,55,529,326
28742,607,68,515,312
28762,637,149,488,380
28782,738,173,514,500
28802,810,235,505,587
28822,823,248,541,568
28842,783,233,552,504
28862,764,235,533,494
28883,727,219,524,452
28903,666,234,469,409
28923,615,263,397,389
28943,609,156,436,394
28963,489,100,371,302
28983,384,19,320,211
29003,394,-24,350,179
29024,481,118,399,241
29044,597,247,395,373
29064,627,279,422,369
29084,625,308,451,304
29104,677,314,527,287
29124,700,291,536,344
29144,638,266,439,379
29165,590,190,433,353
29185,554,138,438,309
29205,539,142,468,228
29225,590,203,504,230
29245,583,237,469,252
29265,612,192,530,238
29285,638,203,543,266
29306,652,225,529,307
29326,637,227,499,323
29346,671,222,504,383
29366,697,237,485,440
29386,724,247,513,448
29406,742,225,552,442
29426,709,191,512,451
29447,693,168,478,472
29467,715,185,487,489
29487,702,166,484,480
29507,689,197,499,432
29527,671,217,500,391
29547,697,236,479,448
29567,639,199,434,424
29587,556,146,417,336
29608,585,147,415,385
29628,693,218,424,502
29648,716,230,466,491
29668,655,166,462,432
29688,661,111,477,444
29708,642,119,433,459
29728,677,134,407,523
29749,724,168,393,585
29769,768,184,389,636
29789,768,130,425,626
29809,674,-12,455,496
29829,532,-98,432,295
29849,604,-178,379,434
29869,782,-230,290,688
29890,754,-72,268,701
29910,712,-59,391,592
29930,693,-316,520,330
29950,361,-266,190,-152
29970,117,-85,-57,57
29990,293,50,124,260
30010,971,221,581,746
30031,1313,272,713,1068
30051,944,276,378,819
30071,735,-102,410,601
30091,673,-21,474,477
30111,637,-105,462,425
30131,744,-226,404,582
30151,959,33,283,916
30172,1016,223,319,938
30192,757,100,499,560
30212,676,-10,452,502
30232,804,61,490,634
30252,881,103,520,703
30272,749,27,445,602
30292,748,50,427,612
30313,815,110,456,666
30333,806,89,473,647
30353,785,11,486,616
30373,745,5,459,586
30393,782,24,477,618
30413,691,-42,450,522
30433,663,-55,422,508
30454,731,-15,501,531
30474,715,24,479,530
30494,627,8,447,439
30514,665,-3,474,466
30534,849,16,563,634
30554,866,14,550,669
30574,770,-61,523,562
30595,708,-100,519,470
30615,744,-91,572,466
30635,811,-98,584,554
30655,918,-158,609,668
30675,954,-135,620,712
30695,931,-75,603,705
30715,971,-69,613,749
30736,1058,-65,649,833
30756,1037,-28,631,822
30776,962,-46,606,745
30796,902,-70,551,710
30816,874,-91,556,667
30836,965,-66,649,711
30856,933,-36,607,707
30877,869,-46,595,631
30897,836,-69,600,577
30917,827,-83,580,584
30937,849,-57,586,611
30957,850,-38,598,603
30977,845,-36,606,588
30997,832,-50,640,529
31018,795,-62,624,489
31038,797,-33,659,447
31058,811,-44,675,447
31078,780,-100,632,446
31098,794,-121,647,444
31118,806,-123,652,458
31138,790,-137,624,465
31159,796,-116,620,485
31179,826,-55,629,531
31199,840,-16,614,572
31219,826,-8,607,560
31239,877,7,641,598
31259,868,-14,625,602
31279,840,1,605,582
31300,844,17,616,576
31320,822,-18,618,541
31340,805,-70,614,515
31360,806,-41,611,523
31380,856,-28,623,586
31400,810,-98,647,477
31420,765,-106,625,429
31441,791,-48,640,461
31461,846,-41,653,535
31481,856,-69,652,550
31501,874,-112,662,560
31521,866,-91,658,555
31541,871,-75,656,568
31561,905,-95,680,590
31582,914,-102,676,606
31602,925,-104,670,630
31622,926,-92,668,634
31642,920,-105,657,635
31662,901,-110,669,593
31682,892,-112,695,546
31702,893,-94,707,537
31723,899,-87,715,538
31743,899,-105,715,535
31763,891,-120,711,523
31783,890,-130,715,514
31803,893,-147,717,512
31823,899,-129,693,557
31843,910,-117,691,581
31863,898,-123,705,541
31884,908,-119,716,546
31904,923,-117,723,560
31924,931,-113,721,577
31944,926,-105,724,568
31964,914,-106,717,556
31984,914,-117,707,567
32004,921,-113,709,576
32025,922,-96,711,578
32045,918,-89,714,568
32065,898,-103,706,545
32085,893,-101,705,538
32105,883,-87,709,520
32125,856,-126,748,395
32145,895,-143,778,419
32166,994,-77,803,580
32186,975,-72,798,556
32206,882,-140,757,429
32226,937,-76,809,467
32246,1070,-2,873,618
32266,1234,139,861,872
32286,1317,262,809,1006
32307,1086,269,676,806
32327,835,246,573,555
32347,1042,-142,830,614
32367,978,-163,822,503
32387,1069,185,840,634
32407,1130,142,930,626
32427,1070,83,869,619
32448,1073,84,837,666
32468,1003,76,819,573
32488,978,-3,817,537
32508,1036,33,795,663
32528,1139,172,819,772
32548,1153,184,849,759
32568,1029,101,897,494
32589,1052,169,904,508
32609,1001,303,731,612
32629,1191,359,731,868
32649,1344,455,807,972
32669,1484,544,883,1061
32689,1373,444,911,926
32709,1100,235,794,723
32730,1077,290,714,751
32750,953,183,735,579
32770,1023,112,839,574
32790,1138,158,773,820
32810,1029,169,663,769
32830,1035,282,687,720
32850,1035,377,561,784
32871,1119,395,769,710
32891,916,297,622,603
32911,768,383,385,542
32931,1014,443,582,701
32951,1260,326,1036,638
32971,1362,77,1342,220
32991,828,266,784,8
33012,660,241,611,68
33032,739,428,578,168
33052,899,434,673,407
33072,1042,314,802,586
33092,996,143,874,455
33112,941,354,782,384
33132,802,459,623,211
33153,851,467,711,34
33173,1165,695,935,13
33193,1272,551,1116,-264
33213,1260,420,1106,-433
33233,1235,594,1076,-126
33253,1300,707,1077,174
33273,1408,773,1104,405
33294,1644,1087,1183,345
33314,1804,989,1318,734
33334,1757,1115,1264,495
33354,1741,1091,1274,467
33374,1498,1001,920,627
33394,1252,787,802,551
33414,789,331,639,322
33435,646,216,563,230
33455,1345,518,765,977
33475,1680,446,704,1459
33495,800,96,251,753
33515,1372,570,126,1241
33535,1087,759,249,737
33555,1223,862,720,483
33576,2101,1129,1547,862
33596,2317,863,1992,810
33616,1476,521,1253,582
33636,1085,300,773,699
33656,1139,140,780,817
33676,1175,143,784,863
33696,1153,183,775,834
33717,1192,139,777,892
33737,1189,25,792,887
33757,1194,57,789,894
33777,1192,134,716,943
33797,1244,153,708,1012
33817,1172,128,704,928
33837,1170,109,723,912
33858,1144,158,727,869
33878,1168,80,713,922
33898,1229,117,690,1010
33918,1444,73,686,1268
33938,1187,96,705,950
33958,1251,89,706,1028
33978,1276,94,709,1057
33999,1217,93,691,997
34019,1224,69,699,1002
34039,1236,84,692,1020
34059,1243,90,700,1023
34079,1241,58,699,1023
34099,1234,94,700,1011
34119,1215,74,695,994
34139,1195,62,687,975
34160,1280,103,716,1056
34180,1239,76,684,1030
34200,1248,79,695,1034
34220,1250,76,708,1028
34240,1210,72,678,999
34260,1211,88,701,983
34280,1196,79,684,977
34301,1209,69,687,993
34321,1190,83,688,967
34341,1217,82,688,1000
34361,1232,83,693,1014
34381,1250,84,691,1038
34401,1226,99,688,1009
34421,1231,85,698,1010
34442,1237,75,705,1014
34462,1227,117,689,1008
34482,1206,76,676,996
34502,1195,93,675,982
34522,1197,99,671,986
34542,1175,78,671,960
34562,1193,102,667,984
34583,1162,77,665,950
34603,1165,94,660,956
34623,1199,89,683,981
34643,1158,107,651,951
34663,1168,90,660,959
34683,1160,78,665,947
34703,1173,110,651,969
34724,1150,96,645,948
34744,1141,104,637,940
34764,1144,91,652,935
34784,1062,72,605,870
34804,1111,81,635,907
34824,1124,87,632,924
34844,1135,116,621,942
34865,1159,113,634,964
34885,1154,101,645,952
34905,1161,98,658,951
34925,1150,91,655,941
34945,1203,115,680,985
34965,1199,103,669,990
34985,1225,108,684,1011
35006,1237,133,683,1022
35026,1197,118,669,986
35046,1188,129,671,972
35066,1158,114,659,945
35086,1158,103,656,949
35106,1151,107,645,947
35126,1198,109,666,990
35147,1232,127,694,1009
35167,1231,106,700,1007
35187,1278,129,724,1045
35207,1296,121,732,1062
35227,1316,114,739,1082
35247,1285,148,735,1043
35267,1273,126,722,1041
35288,1259,115,710,1034
35308,1228,111,698,1003
35328,1184,124,680,961
35348,1214,125,690,990
35368,1211,105,687,991
35388,1228,136,687,1008
35408,1211,99,691,989
35429,1233,123,698,1009
35449,1251,117,703,1028
35469,1225,103,692,1005
35489,1221,130,686,1001
35509,1177,123,661,966
35529,1167,119,645,965
35549,1176,103,671,961
35570,1132,109,629,935
35590,1141,100,643,937
35610,1143,90,646,938
35630,1176,139,648,972
35650,1163,113,647,960
35670,1161,107,639,964
35690,1171,113,649,968
35711,1125,93,621,934
35731,1132,104,634,932
35751,1116,101,625,918
35771,1118,104,616,927
35791,1141,102,630,945
35811,1153,95,637,956
35831,1185,98,659,980
35852,1206,101,667,1000
35872,1232,102,679,1022
35892,1279,105,702,1064
35912,1288,99,712,1069
35932,1274,124,707,1053
35952,1253,101,692,1039
35972,1235,95,684,1024
35993,1231,101,684,1018
36013,1219,73,670,1015
36033,1186,110,653,984
36053,1195,93,662,990
36073,1179,87,654,976
36093,1198,99,679,981
36113,1223,98,677,1014
36134,1220,103,673,1012
36154,1273,88,702,1058
36174,1237,122,681,1025
36194,1257,82,698,1042
36214,1249,88,693,1035
36234,1270,128,693,1057
36254,1273,95,700,1059
36275,1283,115,697,1070
36295,1261,105,695,1047
36315,1227,94,674,1021
36335,1261,104,695,1047
36355,1257,128,696,1038
36375,1295,146,688,1087
36395,1248,135,681,1037
36415,1239,125,666,1037
36436,1197,127,657,992
36456,1187,130,641,990
36476,1213,128,675,1000
36496,1182,138,634,988
36516,1203,143,655,998
36536,1186,145,650,981
36556,1184,105,648,985
36577,1169,153,659,953
36597,1202,126,654,1000
36617,1217,101,668,1012
36637,1242,160,650,1046
36657,1205,116,664,998
36677,1178,123,654,972
36697,1209,145,662,1001
36718,1179,127,655,971
36738,1221,127,659,1019
36758,1212,119,656,1012
36778,1238,123,644,1051
36798,1204,106,674,992
36818,1223,113,661,1023
36838,1204,118,654,1004
36859,1194,131,643,997
36879,1203,133,644,1007
36899,1207,125,648,1011
36919,1202,94,638,1014
36939,1151,111,627,959
36959,1206,84,640,1018
36979,1222,111,657,1024
37000,1275,147,674,1072
37020,1196,100,657,994
37040,1194,114,644,999
37060,1221,87,666,1020
37080,1188,85,648,992
37100,1253,108,667,1055
37120,1215,110,649,1022
37141,1258,111,674,1056
37161,1257,99,689,1046
37181,1279,127,675,1079
37201,1243,119,680,1033
37221,1223,117,650,1029
37241,1244,97,653,1054
37261,1207,80,651,1012
37282,1205,97,649,1010
37302,1183,114,637,990
37322,1212,112,646,1019
37342,1170,125,638,972
37362,1215,120,649,1020
37382,1207,79,648,1015
37402,1202,131,629,1015
37423,1183,95,637,992
37443,1194,117,641,1000
37463,1241,111,659,1045
37483,1191,134,647,991
37503,1224,128,655,1025
37523,1201,120,644,1006
37543,1185,130,622,999
37564,1189,90,652,989
37584,1199,110,632,1013
37604,1196,114,634,1007
37624,1167,128,627,975
37644,1178,142,626,988
37664,1136,124,609,950
37684,1129,109,599,950
37705,1124,98,608,939
37725,1114,80,576,950
37745,1101,97,589,925
37765,1109,115,589,932
37785,1106,92,593,929
37805,1097,120,589,918
37825,1093,91,586,918
37846,1078,99,581,902
37866,1093,78,572,928
37886,1067,95,568,898
37906,1104,93,590,928
37926,1107,78,603,924
37946,1136,126,601,955
37966,1139,102,612,954
37987,1142,119,612,957
38007,1178,117,619,996
38027,1140,101,611,957
38047,1180,104,622,997
38067,1151,101,614,968
38087,1151,108,608,971
38107,1149,106,640,948
38128,1152,121,620,963
38148,1154,110,626,962
38168,1136,114,612,950
38188,1128,102,609,943
38208,1119,107,602,937
38228,1122,104,597,944
38248,1096,111,608,904
38269,1105,102,588,930
38289,1077,101,585,898
38309,1095,124,584,917
38329,1073,73,585,897
38349,1075,115,566,906
38369,1087,106,583,911
38389,1065,98,573,892
38410,1164,130,610,982
38430,1095,102,580,922
38450,1104,110,589,926
38470,1115,95,599,936
38490,1084,116,576,910
38510,1116,109,606,930
38530,1107,118,591,928
38551,1106,115,570,940
38571,1050,102,565,880
38611,1050,102,565,880
38631,1025,81,540,867
38651,1037,98,552,872
38671,1065,111,563,896
38692,1064,96,576,890
38712,1055,110,569,882
38732,1080,67,586,905
38752,1128,104,604,947
38772,1158,111,612,976
38792,1140,105,613,955
38812,1145,119,605,965
38833,1112,86,603,929
38853,1130,96,596,955
38873,1160,64,629,972
38893,1131,106,596,956
38913,1133,91,603,955
38933,1121,90,611,936
38953,1168,124,615,986
38973,1143,82,612,961
38994,1147,75,606,971
